date_requested,uuid,title,description,keywords,snippet,url,image_url,language,published_at,source,relevance_score,ticker
2025-05-12,b22635c5-0dcb-45b2-9acd-d452b92c411f,Market Today: U.S.-China Trade Truce Sparks Optimism in Tech and Pharma Sectors,"Market Overview
A strong rally gripped the stock market today, with indices experiencing significant gains across the board. The Dow Jones Industrial Average ro","GuruFocus, Article, News, GuruFocus News, AAPL, NVDA, TSLA, AMZN, GOOGL, PLTR, LLY, AMGN, PFE, AZN, NRG, WBA, 00ET","Market Overview

A strong rally gripped the stock market today, with indices experiencing significant gains across the board. The Dow Jones Industrial Average r...",https://www.gurufocus.com/news/2855798/market-today-uschina-trade-truce-sparks-optimism-in-tech-and-pharma-sectors,https://static.gurufocus.com/1732803573856661504.png,en,2025-05-12 22:32:30+00:00,gurufocus.com,,AAPL
2025-05-12,caa423ec-95e1-49db-bea0-7844bc6a6a9a,"ASX Market Open: Aussie stocks to reflect Wall Street buoyancy after trade breakthrough | May 13, 2025","The Aussie bourse is set to open on a stronger note on Tuesday, following news of a trade breakthrough between China and the US",,"The ASX200 is set to open 1.18% higher, echoing the buoyant mood on Wall Street after China and the United States agreed to temporarily cut tariffs following a ...",https://themarketonline.com.au/asx-market-open-aussie-stocks-to-reflect-wall-street-buoyancy-after-trade-breakthrough-may-13-2025-2025-05-13/,https://themarketonline.com.au/wp-content/uploads/2025/04/MO-rise.png,en,2025-05-12 22:55:17+00:00,themarketherald.com.au,,AAPL
2025-05-27,813f85c6-64d3-46a3-8cd3-2614fbb8bb8a,US Stocks Surge as Trade Tensions Ease; TSLA and AMD Lead Gains,"US stock markets soared as trade tensions between the US and Europe eased, with President Trump agreeing to delay a 50% tariff on the EU. The Dow Jones Industri","GuruFocus, Article, News, GuruFocus News, TSLA","US stock markets soared as trade tensions between the US and Europe eased, with President Trump agreeing to delay a 50% tariff on the EU. The Dow Jones Industri...",https://www.gurufocus.com/news/2890701/us-stocks-surge-as-trade-tensions-ease-tsla-and-amd-lead-gains,https://static.gurufocus.com/logos/0C00004EP4.png?20,en,2025-05-27 22:00:20+00:00,gurufocus.com,,AAPL
2025-05-27,d6249def-8c3f-4320-8f6e-a00b098880b3,Apple Sinks After New 25% Tariff Announcement—What’s The Bottom?,"Market Analysis by  covering: S&P 500, Apple Inc. Read 's Market Analysis on Investing.com",,There seems to be a very small list of stocks that are now immune to President Trump’s recent trade tariff announcements. The implementations are starting to ...,https://www.investing.com/analysis/apple-sinks-after-new-25-tariff-announcementwhats-the-bottom-200661359,https://i-invdn-com.investing.com/redesign/images/seo/investingcom_analysis_og.jpg,en,2025-05-27 22:03:00+00:00,investing.com,,AAPL
2025-05-27,66c5f426-a53d-4697-ac63-650bf312c7d1,ASX Market Open: Unsurprising Trump EU backdown spurs markets into Week 22 recovery,"Australian shares are being tipped to open +0.65% higher today, reclaiming much…",,"Join our daily newsletter At The Bell to receive exclusive market insights

Australian shares are being tipped to open +0.65% higher today, reclaiming much of t...",https://themarketonline.com.au/asx-market-open-unsurprising-trump-eu-backdown-spurs-markets-into-week-22-recovery-2025-05-28/,https://themarketonline.com.au/wp-content/uploads/2025/04/MO-rise.png,en,2025-05-27 22:35:52+00:00,themarketherald.com.au,,AAPL
2025-07-31,8170c7b3-6533-459d-988e-adc29ed0d1a3,Tech Earnings Drive Market Volatility as Major Indexes Close Lower,"The U.S. stock market experienced a volatile trading session on Thursday, July 31, 2025, with major indexes ultimately closing lower despite an early surge",,"The U.S. stock market experienced a volatile trading session on Thursday, July 31, 2025, with major indexes ultimately closing lower despite an early surge fuel...",https://stockmarketwatch.com/stock-market-news/tech-earnings-drive-market-volatility-as-major-indexes-close-lower/51315/,https://stockmarketwatch.com/stock-market-news/wp-content/uploads/2025/07/smw-icon-1000x700-logo.png,en,2025-07-31 21:07:28+00:00,thestockmarketwatch.com,,AAPL
2025-07-31,833990f7-73f5-46f2-ba1d-f76df0d15060,Apple (AAPL) Reports Q3 Earnings: What Key Metrics Have to Say,"Although the revenue and EPS for Apple (AAPL) give a sense of how its business performed in the quarter ended June 2025, it might be worth considering how some key metrics compare with Wall Street estimates and the year-ago numbers.","stock, stocks, investment, investment advice, investing, online trading, online investment, online stock trading, stock market, financial, financial planning, quote, quotes, stock quotes","This page has not been authorized, sponsored, or otherwise approved or endorsed by the companies represented herein. Each of the company logos represented herei...",https://www.zacks.com/stock/news/2645981/apple-aapl-reports-q3-earnings-what-key-metrics-have-to-say?cid=CS-ZC-FT-fundamental_analysis|nfm-2645981,https://staticx-tuner.zacks.com/images/default_article_images/default307.jpg,en,2025-07-31 22:00:02+00:00,zacks.com,,AAPL
2025-07-31,c72d76c7-03dc-497e-9120-ad19984c3d8d,"Apple Q3: $100 Billion In Buybacks, $9 Billion In CapEx – Why I'm Not Buying (NASDAQ:AAPL)","Apple's growth relies on buybacks, not innovation. Explore challenges like low CapEx and AI gaps driving overvaluation.",,"Apple Inc. (NASDAQ: AAPL ) has just released its quarterly results , with revenues up 10% and earnings per share up 12%. But if this is really the future of Cup...",https://seekingalpha.com/article/4807142-apple-q3-100-billion-in-buybacks-9-billion-in-capex-why-im-not-buying,https://static.seekingalpha.com/cdn/s3/uploads/getty_images/1078842130/image_1078842130.jpg?io=getty-c-w1536,en,2025-07-31 22:00:42+00:00,seekingalpha.com,,AAPL
2025-10-30,03d20237-798e-4d31-95d5-f8dc6a3a3bfc,"Apple Q3: Stocks Crash, Then Rise - Why? (Rating Upgrade) (NASDAQ:AAPL)","Apple Inc. posts record earnings and strong services growth, offsetting China sales dips. Click to discover why AAPL stock is now upgraded to a Strong Buy.",,"Portfolio manager, fundamental equity research, macro and geopolitical strategy.Over 10 years across global markets, managing multi-asset strategies and equity ...",https://seekingalpha.com/article/4835961-apple-q3-stocks-crash-then-rise-why-rating-upgrade,https://static.seekingalpha.com/cdn/s3/uploads/getty_images/1705316992/image_1705316992.jpg?io=getty-c-w1536,en,2025-10-30 23:15:46+00:00,seekingalpha.com,,AAPL
2025-10-30,f4bf7e9f-83c1-4776-9e36-0704778f9428,"Stock market today: S&P 500, Nasdaq rebound as Amazon earnings revive faith in Big Tech","US stocks have seen volatile moves in the last handful of trading sessions, as strong earnings and massive AI spending pull investors in different directions.","Amazon, Amazon Web Services, Nasdaq Composite, tech stocks, Wall Street, earnings reports","US stocks bounced back on Friday, on track for weekly wins as Wall Street embraced strong earnings from Amazon (AMZN) that eased doubts about prospects for Big ...",https://finance.yahoo.com/news/live/stock-market-today-sp-500-nasdaq-rebound-as-amazon-earnings-revive-faith-in-big-tech-232027753.html,https://s.yimg.com/ny/api/res/1.2/8vfL2ZSvUm.PjEvPOzfEkQ--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD04MDE-/https://s.yimg.com/os/creatr-uploaded-images/2025-10/6df29570-b2b3-11f0-bff7-c6bebfd0d382,en,2025-10-30 23:20:27+00:00,finance.yahoo.com,,AAPL
2025-10-30,95716c03-9260-4432-ab84-24db9136c499,"Stock market today: S&P 500, Nasdaq rebound loses steam as Amazon soars after earnings shine","US stocks have seen volatile moves in the last handful of trading sessions, as strong earnings and massive AI spending pull investors in different directions.","Amazon, Nasdaq Composite, Amazon Web Services, earnings reports, tech stocks, S&P 500","A US stock bounce back lost steam in afternoon trading on Friday, though Wall Street remained on track for weekly wins as investors embraced strong earnings fro...",https://finance.yahoo.com/news/live/stock-market-today-sp-500-nasdaq-rebound-loses-steam-as-amazon-soars-after-earnings-shine-232027491.html,https://s.yimg.com/ny/api/res/1.2/8vfL2ZSvUm.PjEvPOzfEkQ--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD04MDE-/https://s.yimg.com/os/creatr-uploaded-images/2025-10/6df29570-b2b3-11f0-bff7-c6bebfd0d382,en,2025-10-30 23:20:27+00:00,finance.yahoo.com,,AAPL
2025-12-10,36ab750a-c5eb-4d59-b202-2be388ced34d,Amazon bets on color and AI with its priciest Kindle to date,mazon.com Inc.'s new Kindle Scribe Colorsoft is the company's most serious effort yet to turn its e-reader into a productivity tool.,,(Bloomberg/Samantha Kelly) — Amazon.com Inc.’s new Kindle Scribe Colorsoft is the company’s most serious effort yet to turn its e-reader into a productivi...,https://www.mercurynews.com/2025/12/10/amazon-bets-on-color-and-ai-with-its-priciest-kindle-to-date/,https://www.mercurynews.com/wp-content/uploads/2018/04/amazon.jpg?w=1024&h=683,en,2025-12-10 18:02:05+00:00,flipboard.com,,AAPL
2025-12-10,4d74e7e0-3b35-4592-98db-5c52e5172fd4,"Auditor flags lapses in Apple GCC's data backup, audit trails",Apple's India operations facility has drawn auditor attention in its initial year. SR Batliboi & Associates highlighted issues with daily book backups and audit trails. The company has since implemented systems to meet legal requirements. These findings relate to Apple Operations India's support for the parent company's global activities. The facility procures equipment and employs engineers for R&D.,"batliboi, Apple Operations India, data backup, SR Batliboi & Associates, compliance gaps, India facility","Live Events



as a Reliable and Trusted News Source Addas a Reliable and Trusted News Source Add Now!

(You can now subscribe to our

(You can now subscribe to...",https://economictimes.indiatimes.com/industry/cons-products/electronics/auditor-flags-lapses-in-apple-gccs-data-backup-audit-trails/articleshow/125896797.cms,"https://img.etimg.com/thumb/msid-125896922,width-1200,height-630,imgsize-168976,overlay-economictimes/articleshow.jpg",en,2025-12-10 19:03:58+00:00,economictimes.indiatimes.com,,AAPL
2025-12-10,59ef70ac-ed10-4e51-a858-fd6647f69795,"Wall Street Lunch: 3rd Straight FOMC Cut, But Dissents Grow","As widely expected, the Federal Open Market Committee reduced its benchmark interest rate by 25 basis points on Wednesday, its third straight cut.",,"asbe/iStock via Getty Images

Listen below or on the go on Apple Podcasts and Spotify

This is an abridged transcript of the podcast:

As widely expected, the F...",https://seekingalpha.com/article/4852258-wall-street-lunch-3rd-straight-fomc-cut-but-dissents-grow,https://static.seekingalpha.com/cdn/s3/uploads/getty_images/2234483669/image_2234483669.jpg?io=getty-c-w1536,en,2025-12-10 21:45:00+00:00,seekingalpha.com,,AAPL
